# http://colorado.rstudio.com/rsc/content/1703/ --workers 1 --loaded-duration-minutes 5 --output-dir baseline
# {"appUrl":"http://colorado.rstudio.com/rsc/content/1703/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"baseline","overwriteOutput":false,"recordingPath":"recording.log","workers":1}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,0,2,PLAYER_SESSION_CREATE,1543869660138,0,
2,0,2,REQ_HOME_START,1543869660138,3,
2,0,2,REQ_HOME_END,1543869660190,3,
2,0,2,REQ_GET_START,1543869660190,4,
2,0,2,REQ_GET_END,1543869660204,4,
2,0,2,REQ_GET_START,1543869660204,5,
2,0,2,REQ_GET_END,1543869660218,5,
2,0,2,REQ_GET_START,1543869660218,6,
2,0,2,REQ_GET_END,1543869660235,6,
2,0,2,REQ_GET_START,1543869660235,7,
2,0,2,REQ_GET_END,1543869660253,7,
2,0,2,REQ_GET_START,1543869660253,8,
2,0,2,REQ_GET_END,1543869660267,8,
2,0,2,REQ_GET_START,1543869660267,9,
2,0,2,REQ_GET_END,1543869660274,9,
2,0,2,REQ_GET_START,1543869660274,10,
2,0,2,REQ_GET_END,1543869660288,10,
2,0,2,REQ_GET_START,1543869660288,11,
2,0,2,REQ_GET_END,1543869660300,11,
2,0,2,REQ_GET_START,1543869660300,12,
2,0,2,REQ_GET_END,1543869660313,12,
2,0,2,REQ_GET_START,1543869660313,13,
2,0,2,REQ_GET_END,1543869660325,13,
2,0,2,REQ_GET_START,1543869660325,14,
2,0,2,REQ_GET_END,1543869660337,14,
2,0,2,REQ_GET_START,1543869660337,15,
2,0,2,REQ_GET_END,1543869660355,15,
2,0,2,REQ_GET_START,1543869660355,16,
2,0,2,REQ_GET_END,1543869660368,16,
2,0,2,REQ_GET_START,1543869660368,17,
2,0,2,REQ_GET_END,1543869660385,17,
2,0,2,REQ_TOK_START,1543869660385,18,
2,0,2,REQ_TOK_END,1543869660392,18,
2,0,2,REQ_SINF_START,1543869660392,19,
2,0,2,REQ_SINF_END,1543869660399,19,
2,0,2,WS_OPEN_START,1543869660399,20,
2,0,2,WS_OPEN_END,1543869660403,20,
2,0,2,WS_RECV_START,1543869660403,21,
2,0,2,WS_RECV_END,1543869660404,21,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869660405,22,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869660473,22,
2,0,2,WS_SEND_START,1543869660473,22,
2,0,2,WS_SEND_END,1543869660473,22,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869660473,23,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869660511,23,
2,0,2,WS_SEND_START,1543869660511,23,
2,0,2,WS_SEND_END,1543869660511,23,
2,0,2,WS_RECV_INIT_START,1543869660511,24,
2,0,2,WS_RECV_INIT_END,1543869660511,24,
2,0,2,WS_RECV_START,1543869660511,25,
2,0,2,WS_RECV_END,1543869660775,25,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869660775,26,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869661223,26,
2,0,2,REQ_GET_START,1543869661224,26,
2,0,2,REQ_GET_END,1543869661246,26,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869661246,27,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869661263,27,
2,0,2,REQ_GET_START,1543869661263,27,
2,0,2,REQ_GET_END,1543869661279,27,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869661279,28,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869661647,28,
2,0,2,REQ_GET_START,1543869661647,28,
2,0,2,REQ_GET_END,1543869661665,28,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869661665,29,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869661715,29,
2,0,2,WS_SEND_START,1543869661715,29,
2,0,2,WS_SEND_END,1543869661715,29,
2,0,2,WS_RECV_START,1543869661715,30,
2,0,2,WS_RECV_END,1543869662551,30,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869662551,31,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869668865,31,
2,0,2,WS_SEND_START,1543869668865,31,
2,0,2,WS_SEND_END,1543869668865,31,
2,0,2,WS_RECV_START,1543869668865,32,
2,0,2,WS_RECV_END,1543869669180,32,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869669180,33,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869676015,33,
2,0,2,WS_SEND_START,1543869676015,33,
2,0,2,WS_SEND_END,1543869676016,33,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869676016,34,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869678650,34,
2,0,2,WS_SEND_START,1543869678650,34,
2,0,2,WS_SEND_END,1543869678650,34,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869678650,35,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869682759,35,
2,0,2,WS_SEND_START,1543869682759,35,
2,0,2,WS_SEND_END,1543869682759,35,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869682759,36,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869686651,36,
2,0,2,WS_SEND_START,1543869686651,36,
2,0,2,WS_SEND_END,1543869686652,36,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869686652,37,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869690628,37,
2,0,2,WS_SEND_START,1543869690628,37,
2,0,2,WS_SEND_END,1543869690628,37,
2,0,2,PLAYBACK_SLEEPBEFORE_START,1543869690628,38,
2,0,2,PLAYBACK_SLEEPBEFORE_END,1543869692080,38,
