# http://colorado.rstudio.com/rsc/content/1703/ --workers 25 --loaded-duration-minutes 5 --output-dir scaled
# {"appUrl":"http://colorado.rstudio.com/rsc/content/1703/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"scaled","overwriteOutput":false,"recordingPath":"recording.log","workers":25}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
59,9,2,PLAYER_SESSION_CREATE,1543872280089,0,
59,9,2,REQ_HOME_START,1543872280089,3,
59,9,2,REQ_HOME_END,1543872280127,3,
59,9,2,REQ_GET_START,1543872280127,4,
59,9,2,REQ_GET_END,1543872280138,4,
59,9,2,REQ_GET_START,1543872280138,5,
59,9,2,REQ_GET_END,1543872280149,5,
59,9,2,REQ_GET_START,1543872280149,6,
59,9,2,REQ_GET_END,1543872280159,6,
59,9,2,REQ_GET_START,1543872280159,7,
59,9,2,REQ_GET_END,1543872280174,7,
59,9,2,REQ_GET_START,1543872280174,8,
59,9,2,REQ_GET_END,1543872280187,8,
59,9,2,REQ_GET_START,1543872280187,9,
59,9,2,REQ_GET_END,1543872280193,9,
59,9,2,REQ_GET_START,1543872280193,10,
59,9,2,REQ_GET_END,1543872280206,10,
59,9,2,REQ_GET_START,1543872280206,11,
59,9,2,REQ_GET_END,1543872280218,11,
59,9,2,REQ_GET_START,1543872280218,12,
59,9,2,REQ_GET_END,1543872280228,12,
59,9,2,REQ_GET_START,1543872280228,13,
59,9,2,REQ_GET_END,1543872280238,13,
59,9,2,REQ_GET_START,1543872280238,14,
59,9,2,REQ_GET_END,1543872280246,14,
59,9,2,REQ_GET_START,1543872280246,15,
59,9,2,REQ_GET_END,1543872280261,15,
59,9,2,REQ_GET_START,1543872280261,16,
59,9,2,REQ_GET_END,1543872280709,16,
59,9,2,REQ_GET_START,1543872280709,17,
59,9,2,REQ_GET_END,1543872280722,17,
59,9,2,REQ_TOK_START,1543872280722,18,
59,9,2,REQ_TOK_END,1543872280727,18,
59,9,2,REQ_SINF_START,1543872280727,19,
59,9,2,REQ_SINF_END,1543872280731,19,
59,9,2,WS_OPEN_START,1543872280731,20,
59,9,2,WS_OPEN_END,1543872280734,20,
59,9,2,WS_RECV_START,1543872280734,21,
59,9,2,WS_RECV_END,1543872280735,21,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872280736,22,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872280804,22,
59,9,2,WS_SEND_START,1543872280804,22,
59,9,2,WS_SEND_END,1543872280804,22,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872280805,23,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872280842,23,
59,9,2,WS_SEND_START,1543872280842,23,
59,9,2,WS_SEND_END,1543872280842,23,
59,9,2,WS_RECV_INIT_START,1543872280842,24,
59,9,2,WS_RECV_INIT_END,1543872280842,24,
59,9,2,WS_RECV_START,1543872280842,25,
59,9,2,WS_RECV_END,1543872281219,25,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872281220,26,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872281668,26,
59,9,2,REQ_GET_START,1543872281668,26,
59,9,2,REQ_GET_END,1543872281998,26,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872281998,27,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872282014,27,
59,9,2,REQ_GET_START,1543872282014,27,
59,9,2,REQ_GET_END,1543872282026,27,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872282026,28,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872282394,28,
59,9,2,REQ_GET_START,1543872282394,28,
59,9,2,REQ_GET_END,1543872282408,28,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872282408,29,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872282457,29,
59,9,2,WS_SEND_START,1543872282457,29,
59,9,2,WS_SEND_END,1543872282457,29,
59,9,2,WS_RECV_START,1543872282457,30,
59,9,2,WS_RECV_END,1543872282563,30,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872282563,31,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872288877,31,
59,9,2,WS_SEND_START,1543872288877,31,
59,9,2,WS_SEND_END,1543872288877,31,
59,9,2,WS_RECV_START,1543872288877,32,
59,9,2,WS_RECV_END,1543872289238,32,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872289238,33,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872296073,33,
59,9,2,WS_SEND_START,1543872296073,33,
59,9,2,WS_SEND_END,1543872296074,33,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872296074,34,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872298708,34,
59,9,2,WS_SEND_START,1543872298708,34,
59,9,2,WS_SEND_END,1543872298708,34,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872298708,35,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872302816,35,
59,9,2,WS_SEND_START,1543872302816,35,
59,9,2,WS_SEND_END,1543872302816,35,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872302816,36,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872306709,36,
59,9,2,WS_SEND_START,1543872306709,36,
59,9,2,WS_SEND_END,1543872306709,36,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872306709,37,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872310685,37,
59,9,2,WS_SEND_START,1543872310685,37,
59,9,2,WS_SEND_END,1543872310685,37,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872310685,38,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872312137,38,
59,9,2,WS_SEND_START,1543872312137,38,
59,9,2,WS_SEND_END,1543872312138,38,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872312138,39,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872319838,39,
59,9,2,WS_SEND_START,1543872319838,39,
59,9,2,WS_SEND_END,1543872319838,39,
59,9,2,PLAYBACK_SLEEPBEFORE_START,1543872319838,40,
59,9,2,PLAYBACK_SLEEPBEFORE_END,1543872323668,40,
59,9,2,WS_SEND_START,1543872323668,40,
