# http://colorado.rstudio.com/rsc/content/1703/ --workers 25 --loaded-duration-minutes 5 --output-dir cached
# {"appUrl":"http://colorado.rstudio.com/rsc/content/1703/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"cached","overwriteOutput":false,"recordingPath":"recording.log","workers":25}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
14,14,0,PLAYER_SESSION_CREATE,1543870976003,0,
14,14,0,REQ_HOME_START,1543870976003,3,
14,14,0,REQ_HOME_END,1543870976152,3,
14,14,0,REQ_GET_START,1543870976152,4,
14,14,0,REQ_GET_END,1543870976162,4,
14,14,0,REQ_GET_START,1543870976162,5,
14,14,0,REQ_GET_END,1543870976173,5,
14,14,0,REQ_GET_START,1543870976173,6,
14,14,0,REQ_GET_END,1543870976185,6,
14,14,0,REQ_GET_START,1543870976185,7,
14,14,0,REQ_GET_END,1543870976202,7,
14,14,0,REQ_GET_START,1543870976202,8,
14,14,0,REQ_GET_END,1543870976216,8,
14,14,0,REQ_GET_START,1543870976217,9,
14,14,0,REQ_GET_END,1543870976222,9,
14,14,0,REQ_GET_START,1543870976222,10,
14,14,0,REQ_GET_END,1543870976233,10,
14,14,0,REQ_GET_START,1543870976233,11,
14,14,0,REQ_GET_END,1543870976243,11,
14,14,0,REQ_GET_START,1543870976243,12,
14,14,0,REQ_GET_END,1543870976254,12,
14,14,0,REQ_GET_START,1543870976254,13,
14,14,0,REQ_GET_END,1543870976263,13,
14,14,0,REQ_GET_START,1543870976263,14,
14,14,0,REQ_GET_END,1543870976271,14,
14,14,0,REQ_GET_START,1543870976271,15,
14,14,0,REQ_GET_END,1543870976285,15,
14,14,0,REQ_GET_START,1543870976285,16,
14,14,0,REQ_GET_END,1543870976297,16,
14,14,0,REQ_GET_START,1543870976297,17,
14,14,0,REQ_GET_END,1543870976314,17,
14,14,0,REQ_TOK_START,1543870976314,18,
14,14,0,REQ_TOK_END,1543870976318,18,
14,14,0,REQ_SINF_START,1543870976318,19,
14,14,0,REQ_SINF_END,1543870976323,19,
14,14,0,WS_OPEN_START,1543870976323,20,
14,14,0,WS_OPEN_END,1543870976327,20,
14,14,0,WS_RECV_START,1543870976335,21,
14,14,0,WS_RECV_END,1543870976336,21,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870976336,22,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870976404,22,
14,14,0,WS_SEND_START,1543870976404,22,
14,14,0,WS_SEND_END,1543870976404,22,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870976404,23,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870976441,23,
14,14,0,WS_SEND_START,1543870976442,23,
14,14,0,WS_SEND_END,1543870976442,23,
14,14,0,WS_RECV_INIT_START,1543870976442,24,
14,14,0,WS_RECV_INIT_END,1543870976442,24,
14,14,0,WS_RECV_START,1543870976442,25,
14,14,0,WS_RECV_END,1543870976758,25,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870976758,26,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870977206,26,
14,14,0,REQ_GET_START,1543870977206,26,
14,14,0,REQ_GET_END,1543870977219,26,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870977219,27,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870977235,27,
14,14,0,REQ_GET_START,1543870977235,27,
14,14,0,REQ_GET_END,1543870977249,27,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870977249,28,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870977618,28,
14,14,0,REQ_GET_START,1543870977618,28,
14,14,0,REQ_GET_END,1543870977633,28,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870977633,29,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870977682,29,
14,14,0,WS_SEND_START,1543870977682,29,
14,14,0,WS_SEND_END,1543870977682,29,
14,14,0,WS_RECV_START,1543870977682,30,
14,14,0,WS_RECV_END,1543870977814,30,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870977814,31,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870984128,31,
14,14,0,WS_SEND_START,1543870984128,31,
14,14,0,WS_SEND_END,1543870984128,31,
14,14,0,WS_RECV_START,1543870984128,32,
14,14,0,WS_RECV_END,1543870984888,32,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870984888,33,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870991723,33,
14,14,0,WS_SEND_START,1543870991723,33,
14,14,0,WS_SEND_END,1543870991723,33,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870991723,34,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870994357,34,
14,14,0,WS_SEND_START,1543870994358,34,
14,14,0,WS_SEND_END,1543870994358,34,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870994358,35,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543870998466,35,
14,14,0,WS_SEND_START,1543870998466,35,
14,14,0,WS_SEND_END,1543870998466,35,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543870998466,36,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871002358,36,
14,14,0,WS_SEND_START,1543871002358,36,
14,14,0,WS_SEND_END,1543871002359,36,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871002359,37,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871006335,37,
14,14,0,WS_SEND_START,1543871006335,37,
14,14,0,WS_SEND_END,1543871006335,37,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871006335,38,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871007787,38,
14,14,0,WS_SEND_START,1543871007787,38,
14,14,0,WS_SEND_END,1543871007788,38,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871007788,39,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871015488,39,
14,14,0,WS_SEND_START,1543871015488,39,
14,14,0,WS_SEND_END,1543871015488,39,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871015488,40,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871019318,40,
14,14,0,WS_SEND_START,1543871019318,40,
14,14,0,WS_SEND_END,1543871019319,40,
14,14,0,WS_RECV_START,1543871019319,41,
14,14,0,WS_RECV_END,1543871020636,41,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871020637,42,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871033684,42,
14,14,0,WS_SEND_START,1543871033684,42,
14,14,0,WS_SEND_END,1543871033684,42,
14,14,0,WS_RECV_START,1543871033684,43,
14,14,0,WS_RECV_END,1543871034048,43,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871034048,44,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871041470,44,
14,14,0,WS_SEND_START,1543871041471,44,
14,14,0,WS_SEND_END,1543871041471,44,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871041471,45,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871043824,45,
14,14,0,WS_SEND_START,1543871043824,45,
14,14,0,WS_SEND_END,1543871043824,45,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871043824,46,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871049071,46,
14,14,0,WS_SEND_START,1543871049071,46,
14,14,0,WS_SEND_END,1543871049072,46,
14,14,0,WS_RECV_START,1543871049072,47,
14,14,0,WS_RECV_END,1543871049543,47,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871049543,48,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871050454,48,
14,14,0,WS_SEND_START,1543871050454,48,
14,14,0,WS_SEND_END,1543871050455,48,
14,14,0,WS_RECV_START,1543871050455,49,
14,14,0,WS_RECV_END,1543871050479,49,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871050479,50,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871055467,50,
14,14,0,WS_SEND_START,1543871055467,50,
14,14,0,WS_SEND_END,1543871055468,50,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871055468,51,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871060703,51,
14,14,0,WS_SEND_START,1543871060703,51,
14,14,0,WS_SEND_END,1543871060703,51,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871060703,52,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871062891,52,
14,14,0,WS_SEND_START,1543871062891,52,
14,14,0,WS_SEND_END,1543871062891,52,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871062892,53,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871065230,53,
14,14,0,WS_SEND_START,1543871065230,53,
14,14,0,WS_SEND_END,1543871065230,53,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871065230,54,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871069589,54,
14,14,0,WS_SEND_START,1543871069589,54,
14,14,0,WS_SEND_END,1543871069589,54,
14,14,0,WS_RECV_START,1543871069589,55,
14,14,0,WS_RECV_END,1543871069708,55,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871069708,56,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871079335,56,
14,14,0,WS_SEND_START,1543871079335,56,
14,14,0,WS_SEND_END,1543871079335,56,
14,14,0,WS_RECV_START,1543871079335,57,
14,14,0,WS_RECV_END,1543871079439,57,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871079439,58,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871084725,58,
14,14,0,WS_SEND_START,1543871084725,58,
14,14,0,WS_SEND_END,1543871084725,58,
14,14,0,WS_RECV_START,1543871084726,59,
14,14,0,WS_RECV_END,1543871085223,59,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871085223,60,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871087606,60,
14,14,0,WS_SEND_START,1543871087606,60,
14,14,0,WS_SEND_END,1543871087606,60,
14,14,0,PLAYBACK_SLEEPBEFORE_START,1543871087606,61,
14,14,0,PLAYBACK_SLEEPBEFORE_END,1543871088739,61,
